wealth_state,income_state,var,variable,value
0.1,8.0,H_own,var_l1,0.0
0.1,8.0,H_rent,var_l1,1.502519
0.1,8.0,Q,var_l1,0.103126
0.1,8.0,Y,var_l1,8.0
0.1,9.0,C,var_l1,0.94078
0.1,9.0,H_own,var_l1,0.0
0.1,9.0,H_rent,var_l1,1.602838
0.1,9.0,Q,var_l1,0.100903
0.1,9.0,Y,var_l1,9.0
0.1,10.0,C,var_l1,1.126052
0.1,10.0,H_own,var_l1,0.0
0.1,10.0,H_rent,var_l1,1.918557
0.1,10.0,Q,var_l1,0.104822
0.1,10.0,Y,var_l1,10.0
0.11,6.0,C,var_l1,0.657523
0.11,6.0,H_own,var_l1,0.0
0.11,6.0,H_rent,var_l1,1.120054
0.11,6.0,Q,var_l1,0.114421
0.11,6.0,Y,var_l1,6.0
0.11,8.0,C,var_l1,0.897051
0.11,8.0,H_own,var_l1,0.0
0.11,8.0,H_rent,var_l1,1.5283625
0.11,8.0,Q,var_l1,0.118787
0.11,8.0,Y,var_l1,8.0
0.11,9.0,C,var_l1,0.963657
0.11,9.0,H_own,var_l1,0.0
0.11,9.0,H_rent,var_l1,1.641755
0.11,9.0,Q,var_l1,0.117715
0.11,9.0,Y,var_l1,9.0
0.11,10.0,C,var_l1,1.127558
0.11,10.0,H_own,var_l1,0.0
0.11,10.0,H_rent,var_l1,1.921193
0.11,10.0,Q,var_l1,0.115257
0.11,10.0,Y,var_l1,10.0
0.12,6.0,C,var_l1,0.582209
0.12,6.0,H_own,var_l1,0.0
0.12,6.0,H_rent,var_l1,0.992075
0.12,6.0,Q,var_l1,0.12177
0.12,6.0,Y,var_l1,6.0
0.12,7.0,C,var_l1,0.780977
0.12,7.0,H_own,var_l1,0.0
0.12,7.0,H_rent,var_l1,1.330632
0.12,7.0,Q,var_l1,0.126796
0.12,7.0,Y,var_l1,7.0
0.12,8.0,C,var_l1,0.849088
0.12,8.0,H_own,var_l1,0.0
0.12,8.0,H_rent,var_l1,1.447258
0.12,8.0,Q,var_l1,0.126064
0.12,8.0,Y,var_l1,8.0
0.12,9.0,C,var_l1,0.962422
0.12,9.0,H_own,var_l1,0.0
0.12,9.0,H_rent,var_l1,1.639682
0.12,9.0,Q,var_l1,0.122901
0.12,9.0,Y,var_l1,9.0
0.12,10.0,C,var_l1,1.129151
0.12,10.0,H_own,var_l1,0.0
0.12,10.0,H_rent,var_l1,1.92398
0.12,10.0,Q,var_l1,0.126294
0.12,10.0,Y,var_l1,10.0
0.13,6.0,C,var_l1,0.60764
0.13,6.0,H_own,var_l1,0.0
0.13,6.0,H_rent,var_l1,1.03552
0.13,6.0,Q,var_l1,0.139289
0.13,6.0,Y,var_l1,6.0
0.13,7.0,C,var_l1,0.777656
0.13,7.0,H_own,var_l1,0.0
0.13,7.0,H_rent,var_l1,1.325848
0.13,7.0,Q,var_l1,0.131003
0.13,7.0,Y,var_l1,7.0
0.13,8.0,C,var_l1,0.864115
0.13,8.0,H_own,var_l1,0.0
0.13,8.0,H_rent,var_l1,1.473266
0.13,8.0,Q,var_l1,0.133242
0.13,8.0,Y,var_l1,8.0
0.13,9.0,C,var_l1,0.960249
0.13,9.0,H_own,var_l1,0.0
0.13,9.0,H_rent,var_l1,1.636058
0.13,9.0,Q,var_l1,0.1338175
0.13,9.0,Y,var_l1,9.0
0.13,10.0,C,var_l1,1.130138
0.13,10.0,H_own,var_l1,0.0
0.13,10.0,H_rent,var_l1,1.925707
0.13,10.0,Q,var_l1,0.133134
0.13,10.0,Y,var_l1,10.0
0.14,6.0,C,var_l1,0.561276
0.14,6.0,H_own,var_l1,0.0
0.14,6.0,H_rent,var_l1,0.956459
0.14,6.0,Q,var_l1,0.142927
0.14,6.0,Y,var_l1,6.0
0.14,7.0,C,var_l1,0.7899375
0.14,7.0,H_own,var_l1,0.0
0.14,7.0,H_rent,var_l1,1.345689
0.14,7.0,Q,var_l1,0.145113
0.14,7.0,Y,var_l1,7.0
0.14,8.0,C,var_l1,0.917496
0.14,8.0,H_own,var_l1,0.0
0.14,8.0,H_rent,var_l1,1.563193
0.14,8.0,Q,var_l1,0.142302
0.14,8.0,Y,var_l1,8.0
0.14,9.0,C,var_l1,0.9574805
0.14,9.0,H_own,var_l1,0.0
0.14,9.0,H_rent,var_l1,1.631442
0.14,9.0,Q,var_l1,0.1439025
0.14,9.0,Y,var_l1,9.0
0.14,10.0,C,var_l1,1.127708
0.14,10.0,H_own,var_l1,0.0
0.14,10.0,H_rent,var_l1,1.921641
0.14,10.0,Q,var_l1,0.144265
0.14,10.0,Y,var_l1,10.0
0.15,10.0,C,var_l1,1.121778
0.15,10.0,H_own,var_l1,0.0
0.15,10.0,H_rent,var_l1,1.911626
0.15,10.0,Q,var_l1,0.157822
0.15,10.0,Y,var_l1,10.0
0.16,10.0,C,var_l1,1.117389
0.16,10.0,H_own,var_l1,0.0
0.16,10.0,H_rent,var_l1,1.904215
0.16,10.0,Q,var_l1,0.167855
0.16,10.0,Y,var_l1,10.0
0.17,8.0,C,var_l1,0.901757
0.17,8.0,H_own,var_l1,0.0
0.17,8.0,H_rent,var_l1,1.537284
0.17,8.0,Q,var_l1,0.178587
0.17,8.0,Y,var_l1,8.0
0.17,9.0,C,var_l1,1.011632
0.17,9.0,H_own,var_l1,0.0
0.17,9.0,H_rent,var_l1,1.722809
0.17,9.0,Q,var_l1,0.177667
0.17,9.0,Y,var_l1,9.0
0.17,10.0,C,var_l1,1.113387
0.17,10.0,H_own,var_l1,0.0
0.17,10.0,H_rent,var_l1,1.897456
0.17,10.0,Q,var_l1,0.177005
0.17,10.0,Y,var_l1,10.0
0.18,7.0,C,var_l1,0.757609
0.18,7.0,H_own,var_l1,0.0
0.18,7.0,H_rent,var_l1,1.290894
0.18,7.0,Q,var_l1,0.187161
0.18,7.0,Y,var_l1,7.0
0.18,8.0,C,var_l1,0.9052995
0.18,8.0,H_own,var_l1,0.0
0.18,8.0,H_rent,var_l1,1.543518
0.18,8.0,Q,var_l1,0.1860745
0.18,8.0,Y,var_l1,8.0
0.18,9.0,C,var_l1,0.947219
0.18,9.0,H_own,var_l1,0.0
0.18,9.0,H_rent,var_l1,1.614331
0.18,9.0,Q,var_l1,0.18545
0.18,9.0,Y,var_l1,9.0
0.18,10.0,C,var_l1,1.108261
0.18,10.0,H_own,var_l1,0.0
0.18,10.0,H_rent,var_l1,1.888799
0.18,10.0,Q,var_l1,0.188723
0.18,10.0,Y,var_l1,10.0
0.19,7.0,C,var_l1,0.779378
0.19,7.0,H_own,var_l1,0.0
0.19,7.0,H_rent,var_l1,1.32807
0.19,7.0,Q,var_l1,0.197111
0.19,7.0,Y,var_l1,7.0
0.19,8.0,C,var_l1,0.848257
0.19,8.0,H_own,var_l1,0.0
0.19,8.0,H_rent,var_l1,1.44594
0.19,8.0,Q,var_l1,0.193352
0.19,8.0,Y,var_l1,8.0
0.19,9.0,C,var_l1,0.982475
0.19,9.0,H_own,var_l1,0.0
0.19,9.0,H_rent,var_l1,1.674016
0.19,9.0,Q,var_l1,0.197734
0.19,9.0,Y,var_l1,9.0
0.2,10.0,C,var_l1,1.099653
0.2,10.0,H_own,var_l1,0.0
0.2,10.0,H_rent,var_l1,1.874263
0.2,10.0,Q,var_l1,0.208402
0.2,10.0,Y,var_l1,10.0
0.22,9.0,C,var_l1,0.996049
0.22,9.0,H_own,var_l1,0.0
0.22,9.0,H_rent,var_l1,1.69731
0.22,9.0,Q,var_l1,0.229229
0.22,9.0,Y,var_l1,9.0
0.22,10.0,C,var_l1,1.091122
0.22,10.0,H_own,var_l1,0.0
0.22,10.0,H_rent,var_l1,1.859856
0.22,10.0,Q,var_l1,0.227905
0.22,10.0,Y,var_l1,10.0
0.23,9.0,C,var_l1,0.995631
0.23,9.0,H_own,var_l1,0.0
0.23,9.0,H_rent,var_l1,1.696626
0.23,9.0,Q,var_l1,0.230612
0.23,9.0,Y,var_l1,9.0
0.23,10.0,C,var_l1,1.089403
0.23,10.0,H_own,var_l1,0.0
0.23,10.0,H_rent,var_l1,1.856946
0.23,10.0,Q,var_l1,0.239201
0.23,10.0,Y,var_l1,10.0
0.24,10.0,C,var_l1,1.0984005
0.24,10.0,H_own,var_l1,0.0
0.24,10.0,H_rent,var_l1,1.87212
0.24,10.0,Q,var_l1,0.2428685
0.24,10.0,Y,var_l1,10.0
0.0,6.0,C,var_ss,0.621315
0.0,6.0,H_own,var_ss,0.0
0.0,6.0,H_rent,var_ss,1.06028
0.0,6.0,Q,var_ss,0.001906
0.0,6.0,Y,var_ss,6.0
0.0,7.0,C,var_ss,0.767874
0.0,7.0,H_own,var_ss,0.0
0.0,7.0,H_rent,var_ss,1.309671
0.0,7.0,Q,var_ss,0.00349
0.0,7.0,Y,var_ss,7.0
0.0,8.0,C,var_ss,0.838023
0.0,8.0,H_own,var_ss,0.0
0.0,8.0,H_rent,var_ss,1.428395
0.0,8.0,Q,var_ss,0.02302
0.0,8.0,Y,var_ss,8.0
0.0,9.0,C,var_ss,0.963283
0.0,9.0,H_own,var_ss,0.0
0.0,9.0,H_rent,var_ss,1.641117
0.0,9.0,Q,var_ss,0.118813
0.0,9.0,Y,var_ss,9.0
0.01,6.0,C,var_ss,0.579518
0.01,6.0,H_own,var_ss,0.0
0.01,6.0,H_rent,var_ss,0.987235
0.01,6.0,Q,var_ss,0.053027
0.01,6.0,Y,var_ss,6.0
0.01,7.0,C,var_ss,0.791586
0.01,7.0,H_own,var_ss,0.0
0.01,7.0,H_rent,var_ss,1.348765
0.01,7.0,Q,var_ss,0.028021
0.01,7.0,Y,var_ss,7.0
0.01,8.0,C,var_ss,0.871898
0.01,8.0,H_own,var_ss,0.0
0.01,8.0,H_rent,var_ss,1.486275
0.01,8.0,Q,var_ss,0.119053
0.01,8.0,Y,var_ss,8.0
0.01,9.0,C,var_ss,0.943359
0.01,9.0,H_own,var_ss,0.0
0.01,9.0,H_rent,var_ss,1.606978
0.01,9.0,Q,var_ss,0.018324
0.01,9.0,Y,var_ss,9.0
0.01,10.0,C,var_ss,1.199696
0.01,10.0,H_own,var_ss,0.0
0.01,10.0,H_rent,var_ss,2.046333
0.01,10.0,Q,var_ss,0.307231
0.01,10.0,Y,var_ss,10.0
0.02,6.0,C,var_ss,0.623578
0.02,6.0,H_own,var_ss,0.0
0.02,6.0,H_rent,var_ss,1.0632205
0.02,6.0,Q,var_ss,0.0172335
0.02,6.0,Y,var_ss,6.0
0.02,7.0,C,var_ss,0.806384
0.02,7.0,H_own,var_ss,0.0
0.02,7.0,H_rent,var_ss,1.373672
0.02,7.0,Q,var_ss,0.045985
0.02,7.0,Y,var_ss,7.0
0.02,8.0,C,var_ss,0.850383
0.02,8.0,H_own,var_ss,0.0
0.02,8.0,H_rent,var_ss,1.449152
0.02,8.0,Q,var_ss,0.059299
0.02,8.0,Y,var_ss,8.0
0.02,9.0,C,var_ss,0.955817
0.02,9.0,H_own,var_ss,0.0
0.02,9.0,H_rent,var_ss,1.628669
0.02,9.0,Q,var_ss,0.150559
0.02,9.0,Y,var_ss,9.0
0.03,6.0,C,var_ss,0.551755
0.03,6.0,H_own,var_ss,0.0
0.03,6.0,H_rent,var_ss,0.940339
0.03,6.0,Q,var_ss,0.09673
0.03,6.0,Y,var_ss,6.0
0.03,7.0,C,var_ss,0.796207
0.03,7.0,H_own,var_ss,0.0
0.03,7.0,H_rent,var_ss,1.3569185
0.03,7.0,Q,var_ss,0.058203
0.03,7.0,Y,var_ss,7.0
0.03,8.0,C,var_ss,0.856492
0.03,8.0,H_own,var_ss,0.0
0.03,8.0,H_rent,var_ss,1.460154
0.03,8.0,Q,var_ss,0.092327
0.03,8.0,Y,var_ss,8.0
0.03,9.0,C,var_ss,0.952348
0.03,9.0,H_own,var_ss,0.0
0.03,9.0,H_rent,var_ss,1.622883
0.03,9.0,Q,var_ss,0.170398
0.03,9.0,Y,var_ss,9.0
0.04,6.0,C,var_ss,0.520601
0.04,6.0,H_own,var_ss,0.0
0.04,6.0,H_rent,var_ss,0.886992
0.04,6.0,Q,var_ss,0.141274
0.04,6.0,Y,var_ss,6.0
0.04,7.0,C,var_ss,0.800085
0.04,7.0,H_own,var_ss,0.0
0.04,7.0,H_rent,var_ss,1.3641295
0.04,7.0,Q,var_ss,0.068533
0.04,7.0,Y,var_ss,7.0
0.04,8.0,C,var_ss,0.918288
0.04,8.0,H_own,var_ss,0.0
0.04,8.0,H_rent,var_ss,1.56597
0.04,8.0,Q,var_ss,0.210167
0.04,8.0,Y,var_ss,8.0
0.04,9.0,C,var_ss,0.947371
0.04,9.0,H_own,var_ss,0.0
0.04,9.0,H_rent,var_ss,1.614331
0.04,9.0,Q,var_ss,0.049872
0.04,9.0,Y,var_ss,9.0
0.05,6.0,C,var_ss,0.548865
0.05,6.0,H_own,var_ss,0.0
0.05,6.0,H_rent,var_ss,0.935568
0.05,6.0,Q,var_ss,0.118072
0.05,6.0,Y,var_ss,6.0
0.05,7.0,C,var_ss,0.798932
0.05,7.0,H_own,var_ss,0.0
0.05,7.0,H_rent,var_ss,1.360729
0.05,7.0,Q,var_ss,0.087133
0.05,7.0,Y,var_ss,7.0
0.05,8.0,C,var_ss,0.849088
0.05,8.0,H_own,var_ss,0.0
0.05,8.0,H_rent,var_ss,1.447258
0.05,8.0,Q,var_ss,0.126064
0.05,8.0,Y,var_ss,8.0
0.05,9.0,C,var_ss,0.946432
0.05,9.0,H_own,var_ss,0.0
0.05,9.0,H_rent,var_ss,1.61231
0.05,9.0,Q,var_ss,0.1260055
0.05,9.0,Y,var_ss,9.0
0.06,6.0,C,var_ss,0.645514
0.06,6.0,H_own,var_ss,0.0
0.06,6.0,H_rent,var_ss,1.100535
0.06,6.0,Q,var_ss,0.024385
0.06,6.0,Y,var_ss,6.0
0.06,7.0,C,var_ss,0.782363
0.06,7.0,H_own,var_ss,0.0
0.06,7.0,H_rent,var_ss,1.333886
0.06,7.0,Q,var_ss,0.110517
0.06,7.0,Y,var_ss,7.0
0.06,8.0,C,var_ss,0.859757
0.06,8.0,H_own,var_ss,0.0
0.06,8.0,H_rent,var_ss,1.465853
0.06,8.0,Q,var_ss,0.143124
0.06,8.0,Y,var_ss,8.0
0.06,9.0,C,var_ss,0.945128
0.06,9.0,H_own,var_ss,0.0
0.06,9.0,H_rent,var_ss,1.610102
0.06,9.0,Q,var_ss,0.067303
0.06,9.0,Y,var_ss,9.0
0.07,6.0,C,var_ss,0.645413
0.07,6.0,H_own,var_ss,0.0
0.07,6.0,H_rent,var_ss,1.099647
0.07,6.0,Q,var_ss,0.060421
0.07,6.0,Y,var_ss,6.0
0.07,7.0,C,var_ss,0.779089
0.07,7.0,H_own,var_ss,0.0
0.07,7.0,H_rent,var_ss,1.327035
0.07,7.0,Q,var_ss,0.1301
0.07,7.0,Y,var_ss,7.0
0.07,8.0,C,var_ss,0.848257
0.07,8.0,H_own,var_ss,0.0
0.07,8.0,H_rent,var_ss,1.44594
0.07,8.0,Q,var_ss,0.192103
0.07,8.0,Y,var_ss,8.0
0.07,9.0,C,var_ss,0.943899
0.07,9.0,H_own,var_ss,0.0
0.07,9.0,H_rent,var_ss,1.608019
0.07,9.0,Q,var_ss,0.152825
0.07,9.0,Y,var_ss,9.0
0.07,10.0,C,var_ss,1.119058
0.07,10.0,H_own,var_ss,0.0
0.07,10.0,H_rent,var_ss,1.907021
0.07,10.0,Q,var_ss,0.078434
0.07,10.0,Y,var_ss,10.0
0.08,6.0,C,var_ss,0.623111
0.08,6.0,H_own,var_ss,0.0
0.08,6.0,H_rent,var_ss,1.061619
0.08,6.0,Q,var_ss,0.079553
0.08,6.0,Y,var_ss,6.0
0.08,7.0,C,var_ss,0.7642385
0.08,7.0,H_own,var_ss,0.0
0.08,7.0,H_rent,var_ss,1.3026055
0.08,7.0,Q,var_ss,0.1452755
0.08,7.0,Y,var_ss,7.0
0.08,8.0,C,var_ss,0.854977
0.08,8.0,H_own,var_ss,0.0
0.08,8.0,H_rent,var_ss,1.457098
0.08,8.0,Q,var_ss,0.222844
0.08,8.0,Y,var_ss,8.0
0.08,9.0,C,var_ss,0.942681
0.08,9.0,H_own,var_ss,0.0
0.08,9.0,H_rent,var_ss,1.605955
0.08,9.0,Q,var_ss,0.089405
0.08,9.0,Y,var_ss,9.0
0.08,10.0,C,var_ss,1.120965
0.08,10.0,H_own,var_ss,0.0
0.08,10.0,H_rent,var_ss,1.910126
0.08,10.0,Q,var_ss,0.084351
0.08,10.0,Y,var_ss,10.0
0.09,6.0,C,var_ss,0.559111
0.09,6.0,H_own,var_ss,0.0
0.09,6.0,H_rent,var_ss,0.992978
0.09,6.0,Q,var_ss,0.095565
0.09,6.0,Y,var_ss,6.0
0.09,7.0,C,var_ss,0.770377
0.09,7.0,H_own,var_ss,0.0
0.09,7.0,H_rent,var_ss,1.312252
0.09,7.0,Q,var_ss,0.165149
0.09,7.0,Y,var_ss,7.0
0.09,8.0,C,var_ss,0.840973
0.09,8.0,H_own,var_ss,0.0
0.09,8.0,H_rent,var_ss,1.433908
0.09,8.0,Q,var_ss,0.195721
0.09,8.0,Y,var_ss,8.0
0.09,9.0,C,var_ss,1.197544
0.09,9.0,H_own,var_ss,0.0
0.09,9.0,H_rent,var_ss,2.040309
0.09,9.0,Q,var_ss,0.310295
0.09,9.0,Y,var_ss,9.0
0.09,10.0,C,var_ss,1.125029
0.09,10.0,H_own,var_ss,0.0
0.09,10.0,H_rent,var_ss,1.916768
0.09,10.0,Q,var_ss,0.097736
0.09,10.0,Y,var_ss,10.0
0.1,6.0,C,var_ss,0.634448
0.1,6.0,H_own,var_ss,0.0
0.1,6.0,H_rent,var_ss,1.080055
0.1,6.0,Q,var_ss,0.055395
0.1,6.0,Y,var_ss,6.0
0.1,7.0,C,var_ss,0.758967
0.1,7.0,H_own,var_ss,0.0
0.1,7.0,H_rent,var_ss,1.293732
0.1,7.0,Q,var_ss,0.1556545
0.1,7.0,Y,var_ss,7.0
0.1,8.0,C,var_ss,0.869297
0.1,8.0,H_own,var_ss,0.0
0.1,8.0,H_rent,var_ss,1.480772
0.1,8.0,Q,var_ss,0.242344
0.1,8.0,Y,var_ss,8.0
0.1,9.0,C,var_ss,0.9387775
0.1,9.0,H_own,var_ss,0.0
0.1,9.0,H_rent,var_ss,1.5993895
0.1,9.0,Q,var_ss,0.1766225
0.1,9.0,Y,var_ss,9.0
0.1,10.0,C,var_ss,1.126592
0.1,10.0,H_own,var_ss,0.0
0.1,10.0,H_rent,var_ss,1.9195025
0.1,10.0,Q,var_ss,0.1085645
0.1,10.0,Y,var_ss,10.0
0.11,6.0,C,var_ss,0.646087
0.11,6.0,H_own,var_ss,0.0
0.11,6.0,H_rent,var_ss,1.101629
0.11,6.0,Q,var_ss,0.060762
0.11,6.0,Y,var_ss,6.0
0.11,8.0,C,var_ss,0.896873
0.11,8.0,H_own,var_ss,0.0
0.11,8.0,H_rent,var_ss,1.528421
0.11,8.0,Q,var_ss,0.2528365
0.11,8.0,Y,var_ss,8.0
0.11,9.0,C,var_ss,0.972478
0.11,9.0,H_own,var_ss,0.0
0.11,9.0,H_rent,var_ss,1.657303
0.11,9.0,Q,var_ss,0.268089
0.11,9.0,Y,var_ss,9.0
0.11,10.0,C,var_ss,1.127743
0.11,10.0,H_own,var_ss,0.0
0.11,10.0,H_rent,var_ss,1.9215165
0.11,10.0,Q,var_ss,0.1165405
0.11,10.0,Y,var_ss,10.0
0.12,6.0,C,var_ss,0.528437
0.12,6.0,H_own,var_ss,0.0
0.12,6.0,H_rent,var_ss,0.997846
0.12,6.0,Q,var_ss,0.071829
0.12,6.0,Y,var_ss,6.0
0.12,7.0,C,var_ss,0.76789
0.12,7.0,H_own,var_ss,0.0
0.12,7.0,H_rent,var_ss,1.308519
0.12,7.0,Q,var_ss,0.19257
0.12,7.0,Y,var_ss,7.0
0.12,8.0,C,var_ss,0.839759
0.12,8.0,H_own,var_ss,0.0
0.12,8.0,H_rent,var_ss,1.431999
0.12,8.0,Q,var_ss,0.231666
0.12,8.0,Y,var_ss,8.0
0.12,9.0,C,var_ss,0.973557
0.12,9.0,H_own,var_ss,0.0
0.12,9.0,H_rent,var_ss,1.659133
0.12,9.0,Q,var_ss,0.272143
0.12,9.0,Y,var_ss,9.0
0.12,10.0,C,var_ss,1.12955
0.12,10.0,H_own,var_ss,0.0
0.12,10.0,H_rent,var_ss,1.924679
0.12,10.0,Q,var_ss,0.129061
0.12,10.0,Y,var_ss,10.0
0.13,6.0,C,var_ss,0.587993
0.13,6.0,H_own,var_ss,0.0
0.13,6.0,H_rent,var_ss,1.002296
0.13,6.0,Q,var_ss,0.171255
0.13,6.0,Y,var_ss,6.0
0.13,7.0,C,var_ss,0.766219
0.13,7.0,H_own,var_ss,0.0
0.13,7.0,H_rent,var_ss,1.305499
0.13,7.0,Q,var_ss,0.208651
0.13,7.0,Y,var_ss,7.0
0.13,8.0,C,var_ss,0.876853
0.13,8.0,H_own,var_ss,0.0
0.13,8.0,H_rent,var_ss,1.4950755
0.13,8.0,Q,var_ss,0.247972
0.13,8.0,Y,var_ss,8.0
0.13,9.0,C,var_ss,0.976038
0.13,9.0,H_own,var_ss,0.0
0.13,9.0,H_rent,var_ss,1.6633385
0.13,9.0,Q,var_ss,0.281459
0.13,9.0,Y,var_ss,9.0
0.13,10.0,C,var_ss,1.130138
0.13,10.0,H_own,var_ss,0.0
0.13,10.0,H_rent,var_ss,1.925707
0.13,10.0,Q,var_ss,0.133134
0.13,10.0,Y,var_ss,10.0
0.14,6.0,C,var_ss,0.494818
0.14,6.0,H_own,var_ss,0.0
0.14,6.0,H_rent,var_ss,1.029232
0.14,6.0,Q,var_ss,0.009996
0.14,6.0,Y,var_ss,6.0
0.14,7.0,C,var_ss,0.785249
0.14,7.0,H_own,var_ss,0.0
0.14,7.0,H_rent,var_ss,1.33833
0.14,7.0,Q,var_ss,0.212155
0.14,7.0,Y,var_ss,7.0
0.14,8.0,C,var_ss,0.940389
0.14,8.0,H_own,var_ss,0.0
0.14,8.0,H_rent,var_ss,1.602471
0.14,8.0,Q,var_ss,0.263697
0.14,8.0,Y,var_ss,8.0
0.14,9.0,C,var_ss,0.97793
0.14,9.0,H_own,var_ss,0.0
0.14,9.0,H_rent,var_ss,1.666546
0.14,9.0,Q,var_ss,0.2885625
0.14,9.0,Y,var_ss,9.0
0.14,10.0,C,var_ss,1.188918
0.14,10.0,H_own,var_ss,0.0
0.14,10.0,H_rent,var_ss,2.025273
0.14,10.0,Q,var_ss,0.356343
0.14,10.0,Y,var_ss,10.0
0.15,10.0,C,var_ss,1.121778
0.15,10.0,H_own,var_ss,0.0
0.15,10.0,H_rent,var_ss,1.911626
0.15,10.0,Q,var_ss,0.157822
0.15,10.0,Y,var_ss,10.0
0.16,10.0,C,var_ss,1.117389
0.16,10.0,H_own,var_ss,0.0
0.16,10.0,H_rent,var_ss,1.904215
0.16,10.0,Q,var_ss,0.167855
0.16,10.0,Y,var_ss,10.0
0.17,8.0,C,var_ss,0.925273
0.17,8.0,H_own,var_ss,0.0
0.17,8.0,H_rent,var_ss,1.576668
0.17,8.0,Q,var_ss,0.102065
0.17,8.0,Y,var_ss,8.0
0.17,9.0,C,var_ss,1.069418
0.17,9.0,H_own,var_ss,0.0
0.17,9.0,H_rent,var_ss,1.822775
0.17,9.0,Q,var_ss,0.324909
0.17,9.0,Y,var_ss,9.0
0.17,10.0,C,var_ss,1.113387
0.17,10.0,H_own,var_ss,0.0
0.17,10.0,H_rent,var_ss,1.897456
0.17,10.0,Q,var_ss,0.177005
0.17,10.0,Y,var_ss,10.0
0.18,7.0,C,var_ss,0.730915
0.18,7.0,H_own,var_ss,0.0
0.18,7.0,H_rent,var_ss,1.237902
0.18,7.0,Q,var_ss,0.044363
0.18,7.0,Y,var_ss,7.0
0.18,8.0,C,var_ss,0.926587
0.18,8.0,H_own,var_ss,0.0
0.18,8.0,H_rent,var_ss,1.557745
0.18,8.0,Q,var_ss,0.0623315
0.18,8.0,Y,var_ss,8.0
0.18,9.0,C,var_ss,0.956953
0.18,9.0,H_own,var_ss,0.0
0.18,9.0,H_rent,var_ss,1.572705
0.18,9.0,Q,var_ss,0.07303
0.18,9.0,Y,var_ss,9.0
0.18,10.0,C,var_ss,1.108261
0.18,10.0,H_own,var_ss,0.0
0.18,10.0,H_rent,var_ss,1.888799
0.18,10.0,Q,var_ss,0.188723
0.18,10.0,Y,var_ss,10.0
0.19,7.0,C,var_ss,0.757868
0.19,7.0,H_own,var_ss,0.0
0.19,7.0,H_rent,var_ss,1.22586
0.19,7.0,Q,var_ss,0.003561
0.19,7.0,Y,var_ss,7.0
0.19,8.0,C,var_ss,0.841149
0.19,8.0,H_own,var_ss,0.0
0.19,8.0,H_rent,var_ss,1.438783
0.19,8.0,Q,var_ss,0.024183
0.19,8.0,Y,var_ss,8.0
0.19,9.0,C,var_ss,1.052002
0.19,9.0,H_own,var_ss,0.0
0.19,9.0,H_rent,var_ss,1.791791
0.19,9.0,Q,var_ss,0.331921
0.19,9.0,Y,var_ss,9.0
0.2,10.0,C,var_ss,1.099653
0.2,10.0,H_own,var_ss,0.0
0.2,10.0,H_rent,var_ss,1.874263
0.2,10.0,Q,var_ss,0.208402
0.2,10.0,Y,var_ss,10.0
0.22,9.0,C,var_ss,1.040812
0.22,9.0,H_own,var_ss,0.0
0.22,9.0,H_rent,var_ss,1.828589
0.22,9.0,Q,var_ss,0.139646
0.22,9.0,Y,var_ss,9.0
0.22,10.0,C,var_ss,1.091122
0.22,10.0,H_own,var_ss,0.0
0.22,10.0,H_rent,var_ss,1.859856
0.22,10.0,Q,var_ss,0.227905
0.22,10.0,Y,var_ss,10.0
0.23,9.0,C,var_ss,1.039208
0.23,9.0,H_own,var_ss,0.0
0.23,9.0,H_rent,var_ss,1.828256
0.23,9.0,Q,var_ss,0.130921
0.23,9.0,Y,var_ss,9.0
0.23,10.0,C,var_ss,1.089403
0.23,10.0,H_own,var_ss,0.0
0.23,10.0,H_rent,var_ss,1.856946
0.23,10.0,Q,var_ss,0.239201
0.23,10.0,Y,var_ss,10.0
0.24,10.0,C,var_ss,1.0984005
0.24,10.0,H_own,var_ss,0.0
0.24,10.0,H_rent,var_ss,1.87212
0.24,10.0,Q,var_ss,0.2428685
0.24,10.0,Y,var_ss,10.0
0.0,6.0,C,var_pol0,0.618538
0.0,6.0,H_own,var_pol0,1.05994
0.0,6.0,H_rent,var_pol0,0.0
0.0,6.0,Q,var_pol0,0.001187
0.0,6.0,Y,var_pol0,6.0
0.0,7.0,C,var_pol0,0.70727
0.0,7.0,H_own,var_pol0,1.205097
0.0,7.0,H_rent,var_pol0,0.0
0.0,7.0,Q,var_pol0,0.001129
0.0,7.0,Y,var_pol0,7.0
0.0,8.0,C,var_pol0,0.640765
0.0,8.0,H_own,var_pol0,1.034983
0.0,8.0,H_rent,var_pol0,0.0
0.0,8.0,Q,var_pol0,0.000102
0.0,8.0,Y,var_pol0,8.0
0.0,9.0,C,var_pol0,0.884785
0.0,9.0,H_own,var_pol0,1.035908
0.0,9.0,H_rent,var_pol0,0.0
0.0,9.0,Q,var_pol0,3.3e-05
0.0,9.0,Y,var_pol0,9.0
0.01,6.0,C,var_pol0,0.510222
0.01,6.0,H_own,var_pol0,1.005164
0.01,6.0,H_rent,var_pol0,0.0
0.01,6.0,Q,var_pol0,0.021688
0.01,6.0,Y,var_pol0,6.0
0.01,7.0,C,var_pol0,0.601398
0.01,7.0,H_own,var_pol0,1.034984
0.01,7.0,H_rent,var_pol0,0.0
0.01,7.0,Q,var_pol0,0.0
0.01,7.0,Y,var_pol0,7.0
0.01,8.0,C,var_pol0,0.781181
0.01,8.0,H_own,var_pol0,1.034986
0.01,8.0,H_rent,var_pol0,0.0
